id_i,id_j,distance,race_i,race_j,pair_type,profile_id
2031,5131,,1,1,same_race,26-35_6+_misdemeanor
1620,5189,,1,1,same_race,26-35_6+_misdemeanor
1620,357,,1,1,same_race,26-35_6+_misdemeanor
1620,1005,,1,1,same_race,26-35_6+_misdemeanor
1620,6000,,1,1,same_race,26-35_6+_misdemeanor
1620,1515,,1,1,same_race,26-35_6+_misdemeanor
1620,237,,1,1,same_race,26-35_6+_misdemeanor
1620,2821,,1,1,same_race,26-35_6+_misdemeanor
1620,2681,,1,1,same_race,26-35_6+_misdemeanor
1620,4623,,1,1,same_race,26-35_6+_misdemeanor
1620,5108,,1,0,cross_race,26-35_6+_misdemeanor
1620,6785,,1,1,same_race,26-35_6+_misdemeanor
1620,1462,,1,0,cross_race,26-35_6+_misdemeanor
1620,2155,,1,0,cross_race,26-35_6+_misdemeanor
1620,1820,,1,0,cross_race,26-35_6+_misdemeanor
1620,5131,,1,1,same_race,26-35_6+_misdemeanor
5189,357,,1,1,same_race,26-35_6+_misdemeanor
5189,1005,,1,1,same_race,26-35_6+_misdemeanor
5189,6000,,1,1,same_race,26-35_6+_misdemeanor
5189,1515,,1,1,same_race,26-35_6+_misdemeanor
5189,237,,1,1,same_race,26-35_6+_misdemeanor
5189,2821,,1,1,same_race,26-35_6+_misdemeanor
5189,2681,,1,1,same_race,26-35_6+_misdemeanor
5189,4623,,1,1,same_race,26-35_6+_misdemeanor
5189,5108,,1,0,cross_race,26-35_6+_misdemeanor
5189,6785,,1,1,same_race,26-35_6+_misdemeanor
5189,1462,,1,0,cross_race,26-35_6+_misdemeanor
5189,2155,,1,0,cross_race,26-35_6+_misdemeanor
5189,1820,,1,0,cross_race,26-35_6+_misdemeanor
5189,5131,,1,1,same_race,26-35_6+_misdemeanor
357,1005,,1,1,same_race,26-35_6+_misdemeanor
357,6000,,1,1,same_race,26-35_6+_misdemeanor
357,1515,,1,1,same_race,26-35_6+_misdemeanor
357,237,,1,1,same_race,26-35_6+_misdemeanor
357,2821,,1,1,same_race,26-35_6+_misdemeanor
357,2681,,1,1,same_race,26-35_6+_misdemeanor
357,4623,,1,1,same_race,26-35_6+_misdemeanor
357,5108,,1,0,cross_race,26-35_6+_misdemeanor
357,6785,,1,1,same_race,26-35_6+_misdemeanor
357,1462,,1,0,cross_race,26-35_6+_misdemeanor
357,2155,,1,0,cross_race,26-35_6+_misdemeanor
357,1820,,1,0,cross_race,26-35_6+_misdemeanor
357,5131,,1,1,same_race,26-35_6+_misdemeanor
1005,6000,,1,1,same_race,26-35_6+_misdemeanor
1005,1515,,1,1,same_race,26-35_6+_misdemeanor
1005,237,,1,1,same_race,26-35_6+_misdemeanor
1005,2821,,1,1,same_race,26-35_6+_misdemeanor
1005,2681,,1,1,same_race,26-35_6+_misdemeanor
1005,4623,,1,1,same_race,26-35_6+_misdemeanor
1005,5108,,1,0,cross_race,26-35_6+_misdemeanor
1005,6785,,1,1,same_race,26-35_6+_misdemeanor
1005,1462,,1,0,cross_race,26-35_6+_misdemeanor
1005,2155,,1,0,cross_race,26-35_6+_misdemeanor
1005,1820,,1,0,cross_race,26-35_6+_misdemeanor
1005,5131,,1,1,same_race,26-35_6+_misdemeanor
6000,1515,,1,1,same_race,26-35_6+_misdemeanor
6000,237,,1,1,same_race,26-35_6+_misdemeanor
6000,2821,,1,1,same_race,26-35_6+_misdemeanor
6000,2681,,1,1,same_race,26-35_6+_misdemeanor
6000,4623,,1,1,same_race,26-35_6+_misdemeanor
6000,5108,,1,0,cross_race,26-35_6+_misdemeanor
6000,6785,,1,1,same_race,26-35_6+_misdemeanor
6000,1462,,1,0,cross_race,26-35_6+_misdemeanor
6000,2155,,1,0,cross_race,26-35_6+_misdemeanor
6000,1820,,1,0,cross_race,26-35_6+_misdemeanor
6000,5131,,1,1,same_race,26-35_6+_misdemeanor
1515,237,,1,1,same_race,26-35_6+_misdemeanor
1515,2821,,1,1,same_race,26-35_6+_misdemeanor
1515,2681,,1,1,same_race,26-35_6+_misdemeanor
1515,4623,,1,1,same_race,26-35_6+_misdemeanor
1515,5108,,1,0,cross_race,26-35_6+_misdemeanor
1515,6785,,1,1,same_race,26-35_6+_misdemeanor
1515,1462,,1,0,cross_race,26-35_6+_misdemeanor
1515,2155,,1,0,cross_race,26-35_6+_misdemeanor
1515,1820,,1,0,cross_race,26-35_6+_misdemeanor
1515,5131,,1,1,same_race,26-35_6+_misdemeanor
237,2821,,1,1,same_race,26-35_6+_misdemeanor
237,2681,,1,1,same_race,26-35_6+_misdemeanor
237,4623,,1,1,same_race,26-35_6+_misdemeanor
237,5108,,1,0,cross_race,26-35_6+_misdemeanor
237,6785,,1,1,same_race,26-35_6+_misdemeanor
237,1462,,1,0,cross_race,26-35_6+_misdemeanor
237,2155,,1,0,cross_race,26-35_6+_misdemeanor
237,1820,,1,0,cross_race,26-35_6+_misdemeanor
237,5131,,1,1,same_race,26-35_6+_misdemeanor
2821,2681,,1,1,same_race,26-35_6+_misdemeanor
2821,4623,,1,1,same_race,26-35_6+_misdemeanor
2821,5108,,1,0,cross_race,26-35_6+_misdemeanor
2821,6785,,1,1,same_race,26-35_6+_misdemeanor
2821,1462,,1,0,cross_race,26-35_6+_misdemeanor
2821,2155,,1,0,cross_race,26-35_6+_misdemeanor
2821,1820,,1,0,cross_race,26-35_6+_misdemeanor
2821,5131,,1,1,same_race,26-35_6+_misdemeanor
2681,4623,,1,1,same_race,26-35_6+_misdemeanor
2681,5108,,1,0,cross_race,26-35_6+_misdemeanor
2681,6785,,1,1,same_race,26-35_6+_misdemeanor
2681,1462,,1,0,cross_race,26-35_6+_misdemeanor
2681,2155,,1,0,cross_race,26-35_6+_misdemeanor
2681,1820,,1,0,cross_race,26-35_6+_misdemeanor
2681,5131,,1,1,same_race,26-35_6+_misdemeanor
4623,5108,,1,0,cross_race,26-35_6+_misdemeanor
4623,6785,,1,1,same_race,26-35_6+_misdemeanor
4623,1462,,1,0,cross_race,26-35_6+_misdemeanor
4623,2155,,1,0,cross_race,26-35_6+_misdemeanor
4623,1820,,1,0,cross_race,26-35_6+_misdemeanor
4623,5131,,1,1,same_race,26-35_6+_misdemeanor
5108,6785,,0,1,cross_race,26-35_6+_misdemeanor
5108,1462,,0,0,same_race,26-35_6+_misdemeanor
5108,2155,,0,0,same_race,26-35_6+_misdemeanor
5108,1820,,0,0,same_race,26-35_6+_misdemeanor
5108,5131,,0,1,cross_race,26-35_6+_misdemeanor
6785,1462,,1,0,cross_race,26-35_6+_misdemeanor
6785,2155,,1,0,cross_race,26-35_6+_misdemeanor
6785,1820,,1,0,cross_race,26-35_6+_misdemeanor
6785,5131,,1,1,same_race,26-35_6+_misdemeanor
1462,2155,,0,0,same_race,26-35_6+_misdemeanor
1462,1820,,0,0,same_race,26-35_6+_misdemeanor
1462,5131,,0,1,cross_race,26-35_6+_misdemeanor
2155,1820,,0,0,same_race,26-35_6+_misdemeanor
2155,5131,,0,1,cross_race,26-35_6+_misdemeanor
1820,5131,,0,1,cross_race,26-35_6+_misdemeanor
5568,291,,1,0,cross_race,36+_3-5_felony
6705,3526,,0,0,same_race,36+_3-5_felony
3122,945,,0,0,same_race,36+_3-5_felony
6130,291,,1,0,cross_race,36+_3-5_felony
3122,4688,,0,1,cross_race,36+_3-5_felony
1964,4688,,1,1,same_race,36+_3-5_felony
565,5738,,0,0,same_race,36+_3-5_felony
5807,1098,,1,0,cross_race,36+_3-5_felony
3526,3484,,0,0,same_race,36+_3-5_felony
1541,4585,,0,1,cross_race,36+_3-5_felony
6091,3990,,0,1,cross_race,36+_3-5_felony
6130,2081,,1,1,same_race,36+_3-5_felony
3120,2091,,0,1,cross_race,36+_3-5_felony
6130,945,,1,0,cross_race,36+_3-5_felony
6130,565,,1,0,cross_race,36+_3-5_felony
1098,4123,,0,0,same_race,36+_3-5_felony
4355,1541,,1,0,cross_race,36+_3-5_felony
6705,360,,0,1,cross_race,36+_3-5_felony
945,2081,,0,1,cross_race,36+_3-5_felony
4355,5942,,1,0,cross_race,36+_3-5_felony
3122,4355,,0,1,cross_race,36+_3-5_felony
683,2081,,0,1,cross_race,36+_3-5_felony
3120,1098,,0,0,same_race,36+_3-5_felony
1541,6766,,0,1,cross_race,36+_3-5_felony
6130,5738,,1,0,cross_race,36+_3-5_felony
3105,3526,,1,0,cross_race,36+_3-5_felony
3120,637,,0,1,cross_race,36+_3-5_felony
291,5738,,0,0,same_race,36+_3-5_felony
6705,565,,0,0,same_race,36+_3-5_felony
1964,1098,,1,0,cross_race,36+_3-5_felony
2091,637,,1,1,same_race,36+_3-5_felony
3122,6705,,0,0,same_race,36+_3-5_felony
1964,3484,,1,0,cross_race,36+_3-5_felony
4355,461,,1,1,same_race,36+_3-5_felony
3484,6766,,0,1,cross_race,36+_3-5_felony
6257,3990,,1,1,same_race,36+_3-5_felony
1169,3120,,1,0,cross_race,36+_3-5_felony
683,565,,0,0,same_race,36+_3-5_felony
3526,637,,0,1,cross_race,36+_3-5_felony
945,4162,,0,1,cross_race,36+_3-5_felony
1964,6766,,1,1,same_race,36+_3-5_felony
1473,945,,1,0,cross_race,36+_3-5_felony
4095,637,,1,1,same_race,36+_3-5_felony
360,4123,,1,0,cross_race,36+_3-5_felony
1473,4123,,1,0,cross_race,36+_3-5_felony
683,2091,,0,1,cross_race,36+_3-5_felony
3105,3120,,1,0,cross_race,36+_3-5_felony
4011,6766,,0,1,cross_race,36+_3-5_felony
1473,4355,,1,1,same_race,36+_3-5_felony
6073,3484,,0,0,same_race,36+_3-5_felony
4011,3247,,0,1,cross_race,36+_3-5_felony
3526,1098,,0,0,same_race,36+_3-5_felony
3990,461,,1,1,same_race,36+_3-5_felony
6257,360,,1,1,same_race,36+_3-5_felony
6257,3484,,1,0,cross_race,36+_3-5_felony
1473,4585,,1,1,same_race,36+_3-5_felony
3484,4162,,0,1,cross_race,36+_3-5_felony
6705,5942,,0,0,same_race,36+_3-5_felony
4688,4355,,1,1,same_race,36+_3-5_felony
3105,6725,,1,0,cross_race,36+_3-5_felony
4355,5738,,1,0,cross_race,36+_3-5_felony
1473,3484,,1,0,cross_race,36+_3-5_felony
6091,2729,,0,0,same_race,36+_3-5_felony
4095,2081,,1,1,same_race,36+_3-5_felony
3990,1169,,1,1,same_race,36+_3-5_felony
6257,6766,,1,1,same_race,36+_3-5_felony
4355,3120,,1,0,cross_race,36+_3-5_felony
6091,360,,0,1,cross_race,36+_3-5_felony
461,291,,1,0,cross_race,36+_3-5_felony
3122,6725,,0,0,same_race,36+_3-5_felony
3990,4585,,1,1,same_race,36+_3-5_felony
6130,683,,1,0,cross_race,36+_3-5_felony
3122,1098,,0,0,same_race,36+_3-5_felony
3990,637,,1,1,same_race,36+_3-5_felony
1541,4123,,0,0,same_race,36+_3-5_felony
2081,2091,,1,1,same_race,36+_3-5_felony
565,1098,,0,0,same_race,36+_3-5_felony
2081,637,,1,1,same_race,36+_3-5_felony
6091,5568,,0,1,cross_race,36+_3-5_felony
3122,565,,0,0,same_race,36+_3-5_felony
6073,5738,,0,0,same_race,36+_3-5_felony
1964,6130,,1,1,same_race,36+_3-5_felony
3105,291,,1,0,cross_race,36+_3-5_felony
1169,2081,,1,1,same_race,36+_3-5_felony
1541,4095,,0,1,cross_race,36+_3-5_felony
565,637,,0,1,cross_race,36+_3-5_felony
4355,6766,,1,1,same_race,36+_3-5_felony
2729,1098,,0,0,same_race,36+_3-5_felony
3105,3484,,1,0,cross_race,36+_3-5_felony
683,4162,,0,1,cross_race,36+_3-5_felony
1964,3247,,1,1,same_race,36+_3-5_felony
4688,4162,,1,1,same_race,36+_3-5_felony
4688,6073,,1,0,cross_race,36+_3-5_felony
6705,4123,,0,0,same_race,36+_3-5_felony
4688,1098,,1,0,cross_race,36+_3-5_felony
6130,360,,1,1,same_race,36+_3-5_felony
5807,360,,1,1,same_race,36+_3-5_felony
6725,2081,,0,1,cross_race,36+_3-5_felony
1473,6705,,1,0,cross_race,36+_3-5_felony
4355,6130,,1,1,same_race,36+_3-5_felony
6257,683,,1,0,cross_race,36+_3-5_felony
3247,2729,,1,0,cross_race,36+_3-5_felony
945,3526,,0,0,same_race,36+_3-5_felony
3122,4162,,0,1,cross_race,36+_3-5_felony
6725,683,,0,0,same_race,36+_3-5_felony
3105,5738,,1,0,cross_race,36+_3-5_felony
6257,3105,,1,1,same_race,36+_3-5_felony
3105,4095,,1,1,same_race,36+_3-5_felony
4355,4162,,1,1,same_race,36+_3-5_felony
6257,4011,,1,0,cross_race,36+_3-5_felony
6073,3526,,0,0,same_race,36+_3-5_felony
6705,4585,,0,1,cross_race,36+_3-5_felony
3526,6766,,0,1,cross_race,36+_3-5_felony
1473,360,,1,1,same_race,36+_3-5_felony
2729,4123,,0,0,same_race,36+_3-5_felony
3247,4162,,1,1,same_race,36+_3-5_felony
6257,4123,,1,0,cross_race,36+_3-5_felony
2091,4123,,1,0,cross_race,36+_3-5_felony
4011,945,,0,0,same_race,36+_3-5_felony
4123,4162,,0,1,cross_race,36+_3-5_felony
5807,2091,,1,1,same_race,36+_3-5_felony
4585,3484,,1,0,cross_race,36+_3-5_felony
4585,360,,1,1,same_race,36+_3-5_felony
6130,4095,,1,1,same_race,36+_3-5_felony
1169,6130,,1,1,same_race,36+_3-5_felony
5807,4162,,1,1,same_race,36+_3-5_felony
4011,5807,,0,1,cross_race,36+_3-5_felony
4011,2081,,0,1,cross_race,36+_3-5_felony
4011,637,,0,1,cross_race,36+_3-5_felony
291,5942,,0,0,same_race,36+_3-5_felony
3990,1098,,1,0,cross_race,36+_3-5_felony
1098,291,,0,0,same_race,36+_3-5_felony
3120,3484,,0,0,same_race,36+_3-5_felony
6257,1169,,1,1,same_race,36+_3-5_felony
2729,565,,0,0,same_race,36+_3-5_felony
1169,945,,1,0,cross_race,36+_3-5_felony
683,4123,,0,0,same_race,36+_3-5_felony
945,6766,,0,1,cross_race,36+_3-5_felony
6257,1098,,1,0,cross_race,36+_3-5_felony
4585,5738,,1,0,cross_race,36+_3-5_felony
3990,6073,,1,0,cross_race,36+_3-5_felony
461,360,,1,1,same_race,36+_3-5_felony
3247,3526,,1,0,cross_race,36+_3-5_felony
2729,6766,,0,1,cross_race,36+_3-5_felony
4355,683,,1,0,cross_race,36+_3-5_felony
4162,637,,1,1,same_race,36+_3-5_felony
360,637,,1,1,same_race,36+_3-5_felony
6705,683,,0,0,same_race,36+_3-5_felony
6705,6073,,0,0,same_race,36+_3-5_felony
4688,945,,1,0,cross_race,36+_3-5_felony
4011,5738,,0,0,same_race,36+_3-5_felony
2729,4095,,0,1,cross_race,36+_3-5_felony
5807,291,,1,0,cross_race,36+_3-5_felony
3122,461,,0,1,cross_race,36+_3-5_felony
6257,4688,,1,1,same_race,36+_3-5_felony
1964,360,,1,1,same_race,36+_3-5_felony
683,291,,0,0,same_race,36+_3-5_felony
4123,5942,,0,0,same_race,36+_3-5_felony
6091,1541,,0,0,same_race,36+_3-5_felony
3990,3247,,1,1,same_race,36+_3-5_felony
5568,6766,,1,1,same_race,36+_3-5_felony
6257,4585,,1,1,same_race,36+_3-5_felony
4162,5738,,1,0,cross_race,36+_3-5_felony
461,945,,1,0,cross_race,36+_3-5_felony
1964,5942,,1,0,cross_race,36+_3-5_felony
683,5807,,0,1,cross_race,36+_3-5_felony
4688,3526,,1,0,cross_race,36+_3-5_felony
5807,2081,,1,1,same_race,36+_3-5_felony
3122,1541,,0,0,same_race,36+_3-5_felony
4011,461,,0,1,cross_race,36+_3-5_felony
1473,2091,,1,1,same_race,36+_3-5_felony
6130,1541,,1,0,cross_race,36+_3-5_felony
3247,1541,,1,0,cross_race,36+_3-5_felony
683,3484,,0,0,same_race,36+_3-5_felony
3990,6766,,1,1,same_race,36+_3-5_felony
1964,2081,,1,1,same_race,36+_3-5_felony
6725,461,,0,1,cross_race,36+_3-5_felony
6725,3526,,0,0,same_race,36+_3-5_felony
6073,6766,,0,1,cross_race,36+_3-5_felony
5807,5738,,1,0,cross_race,36+_3-5_felony
6091,2091,,0,1,cross_race,36+_3-5_felony
6705,4162,,0,1,cross_race,36+_3-5_felony
4095,565,,1,0,cross_race,36+_3-5_felony
4011,5942,,0,0,same_race,36+_3-5_felony
6257,565,,1,0,cross_race,36+_3-5_felony
3122,3484,,0,0,same_race,36+_3-5_felony
4688,1169,,1,1,same_race,36+_3-5_felony
6091,4355,,0,1,cross_race,36+_3-5_felony
1473,2081,,1,1,same_race,36+_3-5_felony
6091,5942,,0,0,same_race,36+_3-5_felony
6725,4095,,0,1,cross_race,36+_3-5_felony
1169,1541,,1,0,cross_race,36+_3-5_felony
6091,6705,,0,0,same_race,36+_3-5_felony
2081,1098,,1,0,cross_race,36+_3-5_felony
5807,4123,,1,0,cross_race,36+_3-5_felony
1473,5942,,1,0,cross_race,36+_3-5_felony
6091,6130,,0,1,cross_race,36+_3-5_felony
6705,1541,,0,0,same_race,36+_3-5_felony
2729,2081,,0,1,cross_race,36+_3-5_felony
1473,6725,,1,0,cross_race,36+_3-5_felony
4011,683,,0,0,same_race,36+_3-5_felony
1541,683,,0,0,same_race,36+_3-5_felony
1169,5942,,1,0,cross_race,36+_3-5_felony
6130,3526,,1,0,cross_race,36+_3-5_felony
6705,3247,,0,1,cross_race,36+_3-5_felony
1541,945,,0,0,same_race,36+_3-5_felony
360,2081,,1,1,same_race,36+_3-5_felony
4011,6091,,0,0,same_race,36+_3-5_felony
1098,6766,,0,1,cross_race,36+_3-5_felony
291,6766,,0,1,cross_race,36+_3-5_felony
1541,5807,,0,1,cross_race,36+_3-5_felony
3990,565,,1,0,cross_race,36+_3-5_felony
3526,5738,,0,0,same_race,36+_3-5_felony
6091,5807,,0,1,cross_race,36+_3-5_felony
6725,6073,,0,0,same_race,36+_3-5_felony
4011,291,,0,0,same_race,36+_3-5_felony
6073,2081,,0,1,cross_race,36+_3-5_felony
3122,1169,,0,1,cross_race,36+_3-5_felony
3122,683,,0,0,same_race,36+_3-5_felony
4585,4123,,1,0,cross_race,36+_3-5_felony
4011,6725,,0,0,same_race,36+_3-5_felony
4688,565,,1,0,cross_race,36+_3-5_felony
4585,945,,1,0,cross_race,36+_3-5_felony
6073,360,,0,1,cross_race,36+_3-5_felony
6705,6725,,0,0,same_race,36+_3-5_felony
4688,3990,,1,1,same_race,36+_3-5_felony
3120,4585,,0,1,cross_race,36+_3-5_felony
6257,4355,,1,1,same_race,36+_3-5_felony
6257,5807,,1,1,same_race,36+_3-5_felony
6257,291,,1,0,cross_race,36+_3-5_felony
3484,637,,0,1,cross_race,36+_3-5_felony
461,6766,,1,1,same_race,36+_3-5_felony
4355,2081,,1,1,same_race,36+_3-5_felony
4123,291,,0,0,same_race,36+_3-5_felony
1964,461,,1,1,same_race,36+_3-5_felony
945,6073,,0,0,same_race,36+_3-5_felony
4011,6705,,0,0,same_race,36+_3-5_felony
1964,565,,1,0,cross_race,36+_3-5_felony
4011,2729,,0,0,same_race,36+_3-5_felony
5568,1541,,1,0,cross_race,36+_3-5_felony
4688,3105,,1,1,same_race,36+_3-5_felony
3120,461,,0,1,cross_race,36+_3-5_felony
461,6073,,1,0,cross_race,36+_3-5_felony
565,3484,,0,0,same_race,36+_3-5_felony
6257,5738,,1,0,cross_race,36+_3-5_felony
945,360,,0,1,cross_race,36+_3-5_felony
1541,4162,,0,1,cross_race,36+_3-5_felony
3120,360,,0,1,cross_race,36+_3-5_felony
1964,3526,,1,0,cross_race,36+_3-5_felony
6257,6705,,1,0,cross_race,36+_3-5_felony
1473,3990,,1,1,same_race,36+_3-5_felony
1964,2091,,1,1,same_race,36+_3-5_felony
4688,5738,,1,0,cross_race,36+_3-5_felony
1169,3526,,1,0,cross_race,36+_3-5_felony
6073,4162,,0,1,cross_race,36+_3-5_felony
1169,683,,1,0,cross_race,36+_3-5_felony
1964,6091,,1,0,cross_race,36+_3-5_felony
1473,6091,,1,0,cross_race,36+_3-5_felony
3247,6725,,1,0,cross_race,36+_3-5_felony
4095,4162,,1,1,same_race,36+_3-5_felony
6725,1541,,0,0,same_race,36+_3-5_felony
6725,2091,,0,1,cross_race,36+_3-5_felony
5568,6073,,1,0,cross_race,36+_3-5_felony
3990,291,,1,0,cross_race,36+_3-5_felony
4688,6091,,1,0,cross_race,36+_3-5_felony
1098,5738,,0,0,same_race,36+_3-5_felony
6257,3526,,1,0,cross_race,36+_3-5_felony
1964,1473,,1,1,same_race,36+_3-5_felony
4011,6073,,0,0,same_race,36+_3-5_felony
4688,683,,1,0,cross_race,36+_3-5_felony
3120,565,,0,0,same_race,36+_3-5_felony
3247,6130,,1,1,same_race,36+_3-5_felony
3247,637,,1,1,same_race,36+_3-5_felony
3247,2081,,1,1,same_race,36+_3-5_felony
4688,3484,,1,0,cross_race,36+_3-5_felony
1473,4011,,1,0,cross_race,36+_3-5_felony
2729,5738,,0,0,same_race,36+_3-5_felony
4688,637,,1,1,same_race,36+_3-5_felony
6091,291,,0,0,same_race,36+_3-5_felony
6257,5568,,1,1,same_race,36+_3-5_felony
1473,3120,,1,0,cross_race,36+_3-5_felony
360,1098,,1,0,cross_race,36+_3-5_felony
1541,461,,0,1,cross_race,36+_3-5_felony
1473,5568,,1,1,same_race,36+_3-5_felony
6091,2081,,0,1,cross_race,36+_3-5_felony
6130,637,,1,1,same_race,36+_3-5_felony
1473,3122,,1,0,cross_race,36+_3-5_felony
2729,6725,,0,0,same_race,36+_3-5_felony
4355,291,,1,0,cross_race,36+_3-5_felony
6130,4585,,1,1,same_race,36+_3-5_felony
2081,291,,1,0,cross_race,36+_3-5_felony
6257,2729,,1,0,cross_race,36+_3-5_felony
1169,4095,,1,1,same_race,36+_3-5_felony
1473,1098,,1,0,cross_race,36+_3-5_felony
565,4162,,0,1,cross_race,36+_3-5_felony
6257,1473,,1,1,same_race,36+_3-5_felony
1169,6073,,1,0,cross_race,36+_3-5_felony
3247,5738,,1,0,cross_race,36+_3-5_felony
4011,1098,,0,0,same_race,36+_3-5_felony
6257,4162,,1,1,same_race,36+_3-5_felony
6073,2091,,0,1,cross_race,36+_3-5_felony
461,4095,,1,1,same_race,36+_3-5_felony
3247,5568,,1,1,same_race,36+_3-5_felony
461,5807,,1,1,same_race,36+_3-5_felony
4011,3526,,0,0,same_race,36+_3-5_felony
6091,3105,,0,1,cross_race,36+_3-5_felony
4585,3526,,1,0,cross_race,36+_3-5_felony
3247,291,,1,0,cross_race,36+_3-5_felony
1473,291,,1,0,cross_race,36+_3-5_felony
3105,6130,,1,1,same_race,36+_3-5_felony
4095,1098,,1,0,cross_race,36+_3-5_felony
3990,6705,,1,0,cross_race,36+_3-5_felony
4585,5807,,1,1,same_race,36+_3-5_felony
565,2091,,0,1,cross_race,36+_3-5_felony
291,4162,,0,1,cross_race,36+_3-5_felony
6091,945,,0,0,same_race,36+_3-5_felony
1169,461,,1,1,same_race,36+_3-5_felony
3122,5738,,0,0,same_race,36+_3-5_felony
3122,4095,,0,1,cross_race,36+_3-5_felony
4355,3526,,1,0,cross_race,36+_3-5_felony
6725,637,,0,1,cross_race,36+_3-5_felony
6091,461,,0,1,cross_race,36+_3-5_felony
3247,5807,,1,1,same_race,36+_3-5_felony
6705,5738,,0,0,same_race,36+_3-5_felony
3120,5738,,0,0,same_race,36+_3-5_felony
3247,1169,,1,1,same_race,36+_3-5_felony
1541,5738,,0,0,same_race,36+_3-5_felony
1169,4162,,1,1,same_race,36+_3-5_felony
2081,4162,,1,1,same_race,36+_3-5_felony
6725,4162,,0,1,cross_race,36+_3-5_felony
4688,2091,,1,1,same_race,36+_3-5_felony
3122,360,,0,1,cross_race,36+_3-5_felony
1964,5807,,1,1,same_race,36+_3-5_felony
4355,360,,1,1,same_race,36+_3-5_felony
6091,683,,0,0,same_race,36+_3-5_felony
6705,3484,,0,0,same_race,36+_3-5_felony
1098,2091,,0,1,cross_race,36+_3-5_felony
6257,2081,,1,1,same_race,36+_3-5_felony
3247,683,,1,0,cross_race,36+_3-5_felony
2729,1169,,0,1,cross_race,36+_3-5_felony
565,291,,0,0,same_race,36+_3-5_felony
1964,1541,,1,0,cross_race,36+_3-5_felony
4011,3122,,0,0,same_race,36+_3-5_felony
945,637,,0,1,cross_race,36+_3-5_felony
4355,945,,1,0,cross_race,36+_3-5_felony
683,945,,0,0,same_race,36+_3-5_felony
3247,4095,,1,1,same_race,36+_3-5_felony
4011,3105,,0,1,cross_race,36+_3-5_felony
6725,6130,,0,1,cross_race,36+_3-5_felony
2729,291,,0,0,same_race,36+_3-5_felony
3122,2091,,0,1,cross_race,36+_3-5_felony
6705,3120,,0,0,same_race,36+_3-5_felony
6091,4123,,0,0,same_race,36+_3-5_felony
4355,2729,,1,0,cross_race,36+_3-5_felony
2729,637,,0,1,cross_race,36+_3-5_felony
6091,3484,,0,0,same_race,36+_3-5_felony
6705,291,,0,0,same_race,36+_3-5_felony
1541,291,,0,0,same_race,36+_3-5_felony
2081,4123,,1,0,cross_race,36+_3-5_felony
6091,3120,,0,0,same_race,36+_3-5_felony
5568,461,,1,1,same_race,36+_3-5_felony
3120,2081,,0,1,cross_race,36+_3-5_felony
4355,4585,,1,1,same_race,36+_3-5_felony
6130,6073,,1,0,cross_race,36+_3-5_felony
6130,3484,,1,0,cross_race,36+_3-5_felony
4355,565,,1,0,cross_race,36+_3-5_felony
1541,5942,,0,0,same_race,36+_3-5_felony
5807,3526,,1,0,cross_race,36+_3-5_felony
3526,2081,,0,1,cross_race,36+_3-5_felony
360,5738,,1,0,cross_race,36+_3-5_felony
2729,6130,,0,1,cross_race,36+_3-5_felony
1964,6705,,1,0,cross_race,36+_3-5_felony
6073,5942,,0,0,same_race,36+_3-5_felony
683,5738,,0,0,same_race,36+_3-5_felony
1541,637,,0,1,cross_race,36+_3-5_felony
3990,2091,,1,1,same_race,36+_3-5_felony
461,565,,1,0,cross_race,36+_3-5_felony
1473,6073,,1,0,cross_race,36+_3-5_felony
2729,683,,0,0,same_race,36+_3-5_felony
6725,4123,,0,0,same_race,36+_3-5_felony
6705,2091,,0,1,cross_race,36+_3-5_felony
1169,1098,,1,0,cross_race,36+_3-5_felony
6091,4095,,0,1,cross_race,36+_3-5_felony
360,6766,,1,1,same_race,36+_3-5_felony
3120,291,,0,0,same_race,36+_3-5_felony
5568,2091,,1,1,same_race,36+_3-5_felony
3122,4585,,0,1,cross_race,36+_3-5_felony
1169,360,,1,1,same_race,36+_3-5_felony
461,637,,1,1,same_race,36+_3-5_felony
1964,3990,,1,1,same_race,36+_3-5_felony
1169,637,,1,1,same_race,36+_3-5_felony
3990,5807,,1,1,same_race,36+_3-5_felony
3990,4095,,1,1,same_race,36+_3-5_felony
2729,5568,,0,1,cross_race,36+_3-5_felony
6130,2091,,1,1,same_race,36+_3-5_felony
1964,3120,,1,0,cross_race,36+_3-5_felony
3120,4123,,0,0,same_race,36+_3-5_felony
3120,683,,0,0,same_race,36+_3-5_felony
1964,4162,,1,1,same_race,36+_3-5_felony
5807,5942,,1,0,cross_race,36+_3-5_felony
4011,4162,,0,1,cross_race,36+_3-5_felony
3122,2729,,0,0,same_race,36+_3-5_felony
2091,4162,,1,1,same_race,36+_3-5_felony
1473,461,,1,1,same_race,36+_3-5_felony
1473,5738,,1,0,cross_race,36+_3-5_felony
1541,2081,,0,1,cross_race,36+_3-5_felony
3990,945,,1,0,cross_race,36+_3-5_felony
6091,3526,,0,0,same_race,36+_3-5_felony
4585,461,,1,1,same_race,36+_3-5_felony
1169,2091,,1,1,same_race,36+_3-5_felony
1964,5738,,1,0,cross_race,36+_3-5_felony
461,3526,,1,0,cross_race,36+_3-5_felony
4585,5942,,1,0,cross_race,36+_3-5_felony
461,2081,,1,1,same_race,36+_3-5_felony
4011,3990,,0,1,cross_race,36+_3-5_felony
